ticker,start_date_actual,start_price,end_date_actual,end_price,raw_return,normal_return_spy,excess_return,cluster,CAR,MaxDrawdown,Volatility,label
LOGI,2025-01-27,90.685,2025-02-10,99.1039,0.09283674257043595,0.009142900901601747,0.0836938416688342,1,0.10465167923833396,-0.028309107947827372,0.018802756330017375,Vulnerable
LPL,2025-01-27,3.19,2025-02-10,3.2,0.0031347962382446415,0.009142900901601747,-0.006008104663357106,1,-0.006298304026698842,-0.053254437869822424,0.029501037515526973,Vulnerable
LPSN,2025-01-27,19.05,2025-02-10,20.25,0.06299212598425186,0.009142900901601747,0.05384922508265011,1,0.040220270655200396,-0.09655172413793112,0.05105469437671297,Vulnerable
LSCC,2025-01-27,55.34,2025-02-10,54.47,-0.015720997470184406,0.009142900901601747,-0.024863898371786153,1,-0.04267752256330082,-0.06541564363381291,0.02138639599848574,Vulnerable
LSPD,2025-01-27,14.3,2025-02-10,13.31,-0.0692307692307692,0.009142900901601747,-0.07837367013237095,1,-0.07874212584884577,-0.1416893732970027,0.04877857782534378,Vulnerable
LUXE,2025-01-27,9.24,2025-02-10,10.0,0.08225108225108224,0.009142900901601747,0.0731081813494805,1,0.08147566964612851,-0.0431499460625675,0.023395565808258145,Vulnerable
LYTHF,2025-01-27,1675.0,2025-02-10,632.5,-0.6223880597014926,0.009142900901601747,-0.6315309606030943,1,-0.9153910438102625,-0.6279411764705882,0.100858760193706,Vulnerable
LZ,2025-01-27,9.0,2025-02-10,9.22,0.02444444444444449,0.009142900901601747,0.015301543542842744,1,0.09794060729104082,-0.04216216216216229,0.025415012321605916,Vulnerable
MANH,2025-01-27,288.23,2025-02-10,177.7,-0.38347847205356844,0.009142900901601747,-0.3926213729551702,1,-0.43675355422395146,-0.3978312436462218,0.078183022125336,Vulnerable
MAPS,2025-01-27,1.33,2025-02-10,1.29,-0.03007518796992481,0.009142900901601747,-0.03921808887152656,1,-0.0189364543144821,-0.10416666666666674,0.03684266639916071,Vulnerable
MAXN,2025-01-27,6.01,2025-02-10,5.19,-0.13643926788685512,0.009142900901601747,-0.14558216878845687,1,-0.20897932698392885,-0.16290322580645167,0.03800192358006801,Vulnerable
MBLY,2025-01-27,16.17,2025-02-10,17.97,0.11131725417439675,0.009142900901601747,0.102174353272795,1,0.09725018092749738,-0.04727707959305805,0.04376708027805502,Vulnerable
MCHP,2025-01-27,55.1542,2025-02-10,50.1621,-0.09051169267254355,0.009142900901601747,-0.0996545935741453,1,-0.07355032548160512,-0.09330749063534594,0.016671748545334215,Vulnerable
MDB,2025-01-27,264.58,2025-02-10,286.36,0.0823191473278404,0.009142900901601747,0.07317624642623866,1,0.09876524078312388,-0.05341549295774617,0.029029597865865182,Vulnerable
MEI,2025-01-27,11.6957,2025-02-10,9.6211,-0.17738143078225332,0.009142900901601747,-0.18652433168385507,1,-0.2510794003138628,-0.17738143078225332,0.03238393927253595,Vulnerable
META,2025-01-27,657.243,2025-02-10,714.5331,0.08716730341745738,0.009142900901601747,0.07802440251585563,1,0.10810448120973071,0.0,0.007122801219197934,Vulnerable
MGNI,2025-01-27,16.79,2025-02-10,20.62,0.2281119714115547,0.009142900901601747,0.21896907050995296,1,0.20517824523225237,-0.025980160604629265,0.0407685710735602,Vulnerable
MITK,2025-01-27,10.17,2025-02-10,11.02,0.08357915437561458,0.009142900901601747,0.07443625347401284,1,0.08802123898514469,-0.025072324011571667,0.018226984689910075,Vulnerable
MLGO,2025-01-27,54.9,2025-02-10,39.9,-0.27322404371584696,0.009142900901601747,-0.2823669446174487,1,-0.08948078380556668,-0.31443298969072164,0.09015842531641866,Vulnerable
MNDR,2025-01-27,11.6,2025-02-10,11.2,-0.034482758620689724,0.009142900901601747,-0.04362565952229147,1,-0.07281112747860474,-0.07931034482758614,0.029309579325617056,Vulnerable
MNDY,2025-01-27,245.97,2025-02-10,326.58,0.3277228930357361,0.009142900901601747,0.31857999213413435,1,0.3174924281153966,-0.08704514570436361,0.08805838388580865,Vulnerable
MOMO,2025-01-27,6.6268,2025-02-10,6.8615,0.03541679241866369,0.009142900901601747,0.026273891517061942,1,0.04490655999055182,-0.053614645662276805,0.027712324201237613,Vulnerable
MPWR,2025-01-27,594.6551,2025-02-10,698.1573,0.174054170224051,0.009142900901601747,0.16491126932244926,1,0.056776116164509505,-0.020673442509720585,0.05020061806131117,Vulnerable
MQ,2025-01-27,3.84,2025-02-10,3.81,-0.0078125,0.009142900901601747,-0.016955400901601747,1,0.016858335954198167,-0.05555555555555547,0.01701810901704117,Vulnerable
MRCY,2025-01-27,41.1,2025-02-10,46.99,0.14330900243309008,0.009142900901601747,0.13416610153148834,1,0.12061713577703814,-0.0908179631114675,0.06547916064480498,Vulnerable
MRVL,2025-01-27,99.9459,2025-02-10,112.3682,0.1242902410203921,0.009142900901601747,0.11514734011879035,1,-0.0615666713732852,-0.07229034335576912,0.07137324094651513,Vulnerable
MSFT,2025-01-27,430.3954,2025-02-10,408.2696,-0.05140807731681141,0.009142900901601747,-0.060550978218413154,1,-0.06665536048280962,-0.08374349535711656,0.02276360203122125,Vulnerable
MSGM,2025-01-27,1.45,2025-02-10,1.34,-0.07586206896551717,0.009142900901601747,-0.08500496986711892,1,-0.08104003691927786,-0.10738255033557031,0.03574367521174218,Vulnerable
MSI,2025-01-27,461.9885,2025-02-10,475.2975,0.02880807639151195,0.009142900901601747,0.019665175489910203,1,0.01101168176880285,-0.010378613320461416,0.012627674347702832,Vulnerable
MSPR,2025-01-27,13.79,2025-02-10,17.57,0.2741116751269037,0.009142900901601747,0.26496877422530196,1,0.3592093911096961,-0.1404109589041097,0.20833660676094812,Vulnerable
MTC,2025-01-27,1.54,2025-02-10,1.62,0.051948051948051965,0.009142900901601747,0.04280515104645022,1,-0.024261528114197017,-0.07142857142857151,0.051336903279685014,Vulnerable
MTCH,2025-01-27,33.9721,2025-02-10,32.6516,-0.0388701316668677,0.009142900901601747,-0.04801303256846945,1,-0.0027803932404507625,-0.07924256544946207,0.031379768789969904,Vulnerable
MTLS,2025-01-27,8.05,2025-02-10,8.86,0.10062111801242213,0.009142900901601747,0.09147821711082038,1,0.0865871891259885,-0.03815028901734108,0.02859539456817045,Vulnerable
MTSI,2025-01-27,122.31,2025-02-10,122.75,0.003597416400948461,0.009142900901601747,-0.005545484500653286,1,-0.14013706941646087,-0.095631032196272,0.05208470190837598,Vulnerable
MU,2025-01-27,90.7742,2025-02-10,95.5765,0.052903798656446455,0.009142900901601747,0.04376089775484471,1,-0.05754383786940753,-0.03138997644705199,0.044351462646546755,Vulnerable
MVIS,2025-01-27,1.56,2025-02-10,1.52,-0.02564102564102566,0.009142900901601747,-0.03478392654262741,1,-0.0917862118790308,-0.1366459627329193,0.07224639996569607,Vulnerable
MX,2025-01-27,4.02,2025-02-10,4.49,0.11691542288557222,0.009142900901601747,0.10777252198397047,1,0.09711292603559785,-0.03253796095444694,0.042377888646143,Vulnerable
MXL,2025-01-27,19.04,2025-02-10,16.58,-0.129201680672269,0.009142900901601747,-0.13834458157387075,1,-0.278590270371453,-0.24460761817347376,0.09204619086774365,Vulnerable
NABL,2025-01-27,9.6,2025-02-10,9.99,0.04062500000000013,0.009142900901601747,0.031482099098398386,1,0.04021713173870023,-0.01624365482233514,0.011787430832255225,Vulnerable
NATL,2025-01-27,32.21,2025-02-10,31.05,-0.03601366035392739,0.009142900901601747,-0.04515656125552914,1,-0.04016689323318268,-0.05423522242535039,0.015110726435266146,Vulnerable
NBIS,2025-01-27,26.08,2025-02-10,40.97,0.5709355828220859,0.009142900901601747,0.5617926819204841,1,0.10435630518816152,-0.016521739130434754,0.1368302295197779,Vulnerable
NCNO,2025-01-27,33.76,2025-02-10,32.96,-0.023696682464454888,0.009142900901601747,-0.032839583366056635,1,0.018838091923517708,-0.06808388394139608,0.02046093131539458,Vulnerable
NET,2025-01-27,126.47,2025-02-10,172.49,0.36388076223610355,0.009142900901601747,0.3547378613345018,1,0.34736766411550246,-0.025289327046721044,0.06028387989064498,Vulnerable
NEXN,2025-01-27,9.26,2025-02-10,9.7,0.04751619870410373,0.009142900901601747,0.03837329780250198,1,0.04227838894514335,-0.03983656792645551,0.023697858672973363,Vulnerable
NICE,2025-01-27,170.58,2025-02-10,173.84,0.01911126744049718,0.009142900901601747,0.009968366538895435,1,0.07969233121444752,-0.045550474850510114,0.026012319887762404,Vulnerable
NJDCY,2025-01-27,4.4542,2025-02-10,4.3153,-0.03118405100803745,0.009142900901601747,-0.0403269519096392,1,-0.05598118454210499,-0.06903596605451046,0.016567251631186393,Vulnerable
NNDM,2025-01-27,2.25,2025-02-10,2.64,0.17333333333333334,0.009142900901601747,0.1641904324317316,1,0.13573890811191558,-0.05327868852459006,0.044509758814680375,Vulnerable
NOK,2025-01-27,4.3803,2025-02-10,4.7333,0.08058808757391045,0.009142900901601747,0.0714451866723087,1,0.08264135988986221,-0.021289617486338952,0.021440624397347823,Vulnerable
NOW,2025-01-27,228.124,2025-02-10,204.362,-0.10416264838421208,0.009142900901601747,-0.11330554928581382,1,-0.08313572716330497,-0.1385008415998088,0.03824823957223191,Vulnerable
NPWR,2025-01-27,8.25,2025-02-10,8.36,0.013333333333333197,0.009142900901601747,0.00419043243173145,1,-0.15254954274187593,-0.04477611940298509,0.05592710445239432,Vulnerable
NRDS,2025-01-27,14.61,2025-02-10,13.72,-0.060917180013689176,0.009142900901601747,-0.07006008091529092,1,0.00840551705552084,-0.09438943894389462,0.03403569118942693,Vulnerable
NSIT,2025-01-27,172.16,2025-02-10,167.6,-0.026486988847583604,0.009142900901601747,-0.03562988974918535,1,-0.030847886055123674,-0.03752873563218406,0.010658936455224937,Vulnerable
NSSC,2025-01-27,34.4534,2025-02-10,25.5239,-0.2591761625848247,0.009142900901601747,-0.2683190634864264,1,-0.28718591288711626,-0.31048441283832506,0.08362661592471116,Vulnerable
NTAP,2025-01-27,116.9043,2025-02-10,119.9163,0.02576466391740939,0.009142900901601747,0.016621763015807645,1,-0.017188161201378338,-0.022215165532895154,0.01920474188465321,Vulnerable
NTCT,2025-01-27,22.17,2025-02-10,24.66,0.11231393775372123,0.009142900901601747,0.10317103685211948,1,0.08719011664074583,-0.04868316041500398,0.04426424179049058,Vulnerable
NTES,2025-01-27,98.3864,2025-02-10,101.2622,0.029229649626371312,0.009142900901601747,0.020086748724769565,1,0.02366146731165253,-0.03499219475566606,0.019971910865035206,Vulnerable
NTGR,2025-01-27,25.82,2025-02-10,30.35,0.1754453911696361,0.009142900901601747,0.16630249026803434,1,0.09624605839788147,-0.009365994236311348,0.031555438134348315,Vulnerable
NTNX,2025-01-27,62.97,2025-02-10,71.75,0.1394314753057011,0.009142900901601747,0.13028857440409936,1,0.11305891996668638,-0.014806537225869665,0.029326247362942134,Vulnerable
NVDA,2025-01-27,118.3812,2025-02-10,133.5263,0.12793500995090423,0.009142900901601747,0.11879210904930249,1,-0.03632425021057584,-0.09558906782434462,0.06735299050832723,Vulnerable
NVNI,2025-01-27,43.3,2025-02-10,42.5,-0.018475750577367167,0.009142900901601747,-0.027618651478968914,1,0.05763015990091369,-0.3789004457652303,0.13175898853235396,Vulnerable
NVTS,2025-01-27,2.99,2025-02-10,2.91,-0.026755852842809347,0.009142900901601747,-0.035898753744411094,1,-0.15191443428415985,-0.07324840764331209,0.047889439396054403,Vulnerable
NXDR,2025-01-27,2.45,2025-02-10,2.73,0.1142857142857141,0.009142900901601747,0.10514281338411235,1,0.09727011464340762,-0.03773584905660354,0.028829796057928632,Vulnerable
NXPI,2025-01-27,210.0234,2025-02-10,205.1116,-0.023386917838678967,0.009142900901601747,-0.032529818740280714,1,-0.008923405181190391,-0.058954859315676345,0.021127539380410527,Vulnerable
NXTT,2025-01-27,278.0,2025-02-10,246.0,-0.1151079136690647,0.009142900901601747,-0.12425081457066645,1,-0.11643488526556334,-0.1398601398601399,0.03877713823321228,Vulnerable
OKTA,2025-01-27,90.9,2025-02-10,97.66,0.07436743674367419,0.009142900901601747,0.06522453584207244,1,0.10122678157298348,-0.017802591383124566,0.017738980576387318,Vulnerable
OLED,2025-01-27,147.5255,2025-02-10,140.3288,-0.04878275281222566,0.009142900901601747,-0.05792565371382741,1,-0.04546717302384484,-0.056417513148049325,0.022263779001145866,Vulnerable
OMCL,2025-01-27,44.35,2025-02-10,42.4,-0.043968432919955,0.009142900901601747,-0.05311133382155675,1,-0.01427467783151648,-0.12977267711322005,0.04243318539002751,Vulnerable
ON,2025-01-27,53.94,2025-02-10,47.04,-0.12791991101223577,0.009142900901601747,-0.1370628119138375,1,-0.13709471583949828,-0.12791991101223543,0.028731570808119063,Vulnerable
ONDS,2025-01-27,1.94,2025-02-10,2.1,0.08247422680412386,0.009142900901601747,0.07333132590252212,1,0.0561970900249944,-0.17525773195876282,0.067084093884641,Vulnerable
ONTF,2025-01-27,6.69,2025-02-10,6.78,0.013452914798206317,0.009142900901601747,0.00431001389660457,1,0.03274911436344674,-0.032810271041369576,0.013937166607339246,Vulnerable
OPRA,2025-01-27,16.2446,2025-02-10,20.5415,0.2645125149280376,0.009142900901601747,0.2553696140264359,1,0.18848926000196586,-0.05422567433347836,0.04661982835138134,Vulnerable
ORCL,2025-01-27,156.1468,2025-02-10,176.5087,0.13040228810324628,0.009142900901601747,0.12125938720164453,1,-0.0077928519282650655,-0.014614733841095795,0.04953505507187421,Vulnerable
ORKT,2025-01-27,5.28,2025-02-10,4.84,-0.08333333333333337,0.009142900901601747,-0.09247623423493512,0,0.8976737250175203,-0.3005780346820809,0.3006071887534905,Resilient
OS,2025-01-27,29.38,2025-02-10,30.12,0.025187202178352797,0.009142900901601747,0.01604430127675105,1,0.0007430968253858694,-0.05784442979564952,0.028909802927858268,Vulnerable
OSIS,2025-01-27,193.6,2025-02-10,206.42,0.0662190082644627,0.009142900901601747,0.05707610736286095,1,0.0383170864061716,-0.0098507159540977,0.015327544567171841,Vulnerable
OSPN,2025-01-27,17.7674,2025-02-10,18.9455,0.06630683161295403,0.009142900901601747,0.057163930711352284,1,0.03175919436937902,-0.07309884785014176,0.036027090915501644,Vulnerable
OST,2025-01-27,63.75,2025-02-10,64.5,0.0117647058823529,0.009142900901601747,0.0026218049807511523,1,-0.0165101139608973,-0.12286689419795227,0.0695733607209501,Vulnerable
OTEX,2025-01-27,27.3635,2025-02-10,27.5735,0.007674456849452671,0.009142900901601747,-0.001468444052149076,1,0.010839796442823069,-0.08325087656998253,0.029090362556352188,Vulnerable
PAGS,2025-01-27,6.8027,2025-02-10,7.4044,0.08845017419554013,0.009142900901601747,0.07930727329393839,1,0.14368391516372025,-0.053505559274865666,0.04078479356769249,Vulnerable
PANW,2025-01-27,189.3,2025-02-10,196.4,0.03750660327522448,0.009142900901601747,0.028363702373622734,1,0.05224244934649247,-0.05260702809163453,0.019927662434579135,Vulnerable
PAR,2025-01-27,71.28,2025-02-10,71.5,0.0030864197530864335,0.009142900901601747,-0.006056481148515314,1,0.0013117095828204528,-0.02916609612488008,0.011419757105851608,Vulnerable
PATH,2025-01-27,13.76,2025-02-10,14.23,0.03415697674418605,0.009142900901601747,0.025014075842584305,1,0.035636337556548825,-0.08097432521395664,0.042437206175932725,Vulnerable
PAYC,2025-01-27,210.8313,2025-02-10,202.7514,-0.038324005970650554,0.009142900901601747,-0.0474669068722523,1,-0.006709423576032991,-0.06535691404618493,0.018572313603153905,Vulnerable
PBI,2025-01-27,8.8939,2025-02-10,8.4897,-0.045446879321782485,0.009142900901601747,-0.05458978022338423,1,0.049779710819908285,-0.06709092748962753,0.03384469506923711,Vulnerable
PCOR,2025-01-27,79.43,2025-02-10,76.3,-0.039405766083343896,0.009142900901601747,-0.04854866698494564,1,-0.01585497260784796,-0.07740278796771805,0.015454927237538992,Vulnerable
PCTY,2025-01-27,205.03,2025-02-10,211.61,0.03209286445885984,0.009142900901601747,0.02294996355725809,1,0.03145321829473202,-0.03929422985216968,0.020650183714187594,Vulnerable
PD,2025-01-27,19.16,2025-02-10,19.08,-0.0041753653444677186,0.009142900901601747,-0.013318266246069466,1,0.017452018706047956,-0.06250000000000011,0.020167439639397423,Vulnerable
PDFS,2025-01-27,26.1,2025-02-10,27.93,0.07011494252873551,0.009142900901601747,0.060972041627133766,1,0.02219197401585904,-0.025843503230437825,0.0268757700245129,Vulnerable
PDYN,2025-01-27,9.43,2025-02-10,12.11,0.2841993637327678,0.009142900901601747,0.275056462831166,1,0.2483420929104997,-0.1823966065747613,0.08759551370473602,Vulnerable
PEGA,2025-01-27,52.9311,2025-02-10,52.2529,-0.012812883163206612,0.009142900901601747,-0.02195578406480836,1,-0.022607262436396547,-0.06679084952145564,0.02723812699465671,Vulnerable
PENG,2025-01-27,18.86,2025-02-10,21.22,0.12513255567338288,0.009142900901601747,0.11598965477178114,1,0.039445158988318574,-0.012327416173570027,0.03372487743845372,Vulnerable
PERI,2025-01-27,8.78,2025-02-10,9.63,0.09681093394077456,0.009142900901601747,0.08766803303917281,1,0.08151583189674683,-0.042211055276381804,0.025361695602026186,Vulnerable
PHUN,2025-01-27,3.96,2025-02-10,3.86,-0.025252525252525304,0.009142900901601747,-0.03439542615412705,1,-0.08697218374160454,-0.054862842892768326,0.02801213146391521,Vulnerable
PI,2025-01-27,130.46,2025-02-10,104.84,-0.19638203280699063,0.009142900901601747,-0.20552493370859237,1,-0.2410897186239318,-0.20970903060455304,0.04841832481248453,Vulnerable
PINS,2025-01-27,33.48,2025-02-10,39.64,0.1839904420549583,0.009142900901601747,0.17484754115335654,1,0.20791329751565557,-0.01732377538829133,0.05806480919960322,Vulnerable
PL,2025-01-27,5.15,2025-02-10,6.49,0.26019417475728157,0.009142900901601747,0.2510512738556798,1,0.19248198999502097,-0.06976744186046502,0.04438128647536929,Vulnerable
PLAB,2025-01-27,22.63,2025-02-10,22.72,0.003977021652673329,0.009142900901601747,-0.005165879248928418,1,-0.019539869920369712,-0.029054640069384075,0.015571872145727451,Vulnerable
PLTK,2025-01-27,6.5036,2025-02-10,6.6938,0.029245341041884698,0.009142900901601747,0.02010244014028295,1,0.04319675393317279,-0.0362956477867965,0.014566253406466818,Vulnerable
PLTR,2025-01-27,75.44,2025-02-10,116.65,0.5462619300106046,0.009142900901601747,0.5371190291090029,1,0.42920173093082137,-0.023788885678512783,0.0780810211658202,Vulnerable
PLUG,2025-01-27,1.95,2025-02-10,1.72,-0.11794871794871797,0.009142900901601747,-0.12709161885031972,1,-0.17564643960761783,-0.12244897959183676,0.03960522502465627,Vulnerable
PLXS,2025-01-27,143.55,2025-02-10,141.76,-0.012469522814350542,0.009142900901601747,-0.02161242371595229,1,-0.06578016862884051,-0.04026845637583876,0.020198702649755033,Vulnerable
POET,2025-01-27,4.74,2025-02-10,5.14,0.0843881856540083,0.009142900901601747,0.07524528475240655,1,0.00048507580405898754,-0.0775347912524853,0.05807638034847822,Vulnerable
POWI,2025-01-27,59.6115,2025-02-10,56.5523,-0.051318956912676184,0.009142900901601747,-0.06046185781427793,1,-0.05971607520961786,-0.07423953221122515,0.02532214895835828,Vulnerable
PRCH,2025-01-27,4.31,2025-02-10,4.47,0.037122969837587005,0.009142900901601747,0.02798006893598526,1,0.022425717540113466,-0.04741379310344829,0.028680016897234307,Vulnerable
PRGS,2025-01-27,54.5,2025-02-10,58.0,0.06422018348623859,0.009142900901601747,0.055077282584636844,1,0.09612533812428492,-0.01151229722658298,0.012382384942853764,Vulnerable
PSN,2025-01-27,84.4,2025-02-10,77.97,-0.07618483412322286,0.009142900901601747,-0.0853277350248246,1,-0.0651388539348946,-0.08874407582938393,0.018611620883954853,Vulnerable
PSTG,2025-01-27,65.29,2025-02-10,70.92,0.08623066319497608,0.009142900901601747,0.07708776229337433,1,-0.006023055969545332,-0.023398654577361566,0.034733115265321,Vulnerable
PTC,2025-01-27,188.48,2025-02-10,168.42,-0.10643039049235992,0.009142900901601747,-0.11557329139396166,1,-0.10471971064295083,-0.12952243125904506,0.030492609298368577,Vulnerable
PUBM,2025-01-27,15.21,2025-02-10,16.57,0.08941485864562781,0.009142900901601747,0.08027195774402607,1,0.10843238291166779,-0.03211303789338482,0.017826163589173088,Vulnerable
QBTS,2025-01-27,5.58,2025-02-10,5.83,0.04480286738351258,0.009142900901601747,0.03565996648191083,1,-0.02714725796333306,-0.0718849840255591,0.04807810409473478,Vulnerable
QCOM,2025-01-27,166.3639,2025-02-10,166.5389,0.001051910901343378,0.009142900901601747,-0.008090990000258369,1,0.0018432571809604559,-0.044922454381574606,0.01644621442332274,Vulnerable
QLYS,2025-01-27,146.92,2025-02-10,137.7,-0.06275524094745444,0.009142900901601747,-0.07189814184905619,1,-0.030864249504266583,-0.08181510328479535,0.024245286571730626,Vulnerable
QMCO,2025-01-27,29.79,2025-02-10,19.0,-0.36220208123531383,0.009142900901601747,-0.3713449821369156,1,-0.5058614632161824,-0.3655589123867069,0.0530228891879596,Vulnerable
QRVO,2025-01-27,87.63,2025-02-10,77.26,-0.11833846856099495,0.009142900901601747,-0.1274813694625967,1,-0.1337056959516335,-0.1209631404770054,0.016220343408650157,Vulnerable
QTWO,2025-01-27,93.47,2025-02-10,94.25,0.008344923504867818,0.009142900901601747,-0.0007979773967339288,1,0.008113356373361746,-0.04431934493346967,0.020591077119179173,Vulnerable
QUBT,2025-01-27,9.94,2025-02-10,8.71,-0.12374245472837009,0.009142900901601747,-0.13288535562997184,1,-0.21283734756675743,-0.16088631984585755,0.036976188315645336,Vulnerable
QVCGA,2025-01-27,19.5,2025-02-10,18.0,-0.07692307692307687,0.009142900901601747,-0.08606597782467862,1,-0.07192046267510943,-0.10256410256410253,0.024319940505085933,Vulnerable
RAMP,2025-01-27,33.93,2025-02-10,35.61,0.04951370468611849,0.009142900901601747,0.04037080378451674,1,0.06517145482037956,-0.028835063437139596,0.013278158514091316,Vulnerable
RBBN,2025-01-27,3.82,2025-02-10,4.27,0.11780104712041872,0.009142900901601747,0.10865814621881698,1,0.049728017960623094,-0.04146341463414627,0.03610747235286153,Vulnerable
RBLX,2025-01-27,67.17,2025-02-10,65.05,-0.03156170909632283,0.009142900901601747,-0.04070460999792458,1,-0.017018550832863077,-0.1380681065323971,0.040597780499227167,Vulnerable
RBRK,2025-01-27,69.01,2025-02-10,76.96,0.11520069555136914,0.009142900901601747,0.10605779464976739,1,0.0902396504104731,-0.043718796383753644,0.02970872925168318,Vulnerable
RCAT,2025-01-27,8.05,2025-02-10,10.75,0.3354037267080745,0.009142900901601747,0.32626082580647275,1,0.25234551526299354,-0.06844919786096249,0.07328524779134708,Vulnerable
RDDT,2025-01-27,180.83,2025-02-10,224.93,0.24387546314217778,0.009142900901601747,0.23473256224057604,1,0.2215378754888545,-0.021025501899077592,0.032376078676520724,Vulnerable
RDNW,2025-01-27,4.64,2025-02-10,4.43,-0.04525862068965514,0.009142900901601747,-0.054401521591256885,1,-0.06791688635475723,-0.1163793103448274,0.031867902903852746,Vulnerable
REKR,2025-01-27,1.72,2025-02-10,2.1,0.2209302325581397,0.009142900901601747,0.21178733165653796,1,0.1634121307147236,-0.20152091254752846,0.09946939191318195,Vulnerable
RGTI,2025-01-27,12.45,2025-02-10,12.35,-0.008032128514056214,0.009142900901601747,-0.01717502941565796,1,-0.05289332172779282,-0.10701373825018079,0.0417022999587855,Vulnerable
RMBS,2025-01-27,57.96,2025-02-10,67.17,0.15890269151138714,0.009142900901601747,0.1497597906097854,1,0.07779893808128813,-0.020610191496267416,0.040329479668353596,Vulnerable
RNG,2025-01-27,34.7878,2025-02-10,34.7579,-0.0008594967201144277,0.009142900901601747,-0.010002397621716175,1,0.012245213652015474,-0.06833640670030805,0.02245358543766581,Vulnerable
RPD,2025-01-27,38.59,2025-02-10,38.3,-0.007514900233221211,0.009142900901601747,-0.016657801134822958,1,-0.010022510939678542,-0.029531568228105987,0.011510614799598503,Vulnerable
RUM,2025-01-27,12.35,2025-02-10,12.25,-0.0080971659919028,0.009142900901601747,-0.017240066893504546,1,-0.09220753012683525,-0.06702208682406707,0.03879638652156808,Vulnerable
RVLV,2025-01-27,30.84,2025-02-10,30.0,-0.027237354085603127,0.009142900901601747,-0.036380254987204874,1,-0.03925211974141174,-0.07772183763373197,0.03121471336612476,Vulnerable
RXT,2025-01-27,2.37,2025-02-10,2.95,0.2447257383966246,0.009142900901601747,0.23558283749502285,1,0.11945386738920771,-0.006329113924050667,0.0533789246939066,Vulnerable
RZLV,2025-01-27,2.64,2025-02-10,3.35,0.2689393939393938,0.009142900901601747,0.25979649303779206,1,0.18561902915020845,-0.13636363636363646,0.070989773382373,Vulnerable
S,2025-01-27,23.27,2025-02-10,24.61,0.05758487322733141,0.009142900901601747,0.048441972325729665,1,0.06812831137754638,-0.034426229508196404,0.021966688681717556,Vulnerable
SABR,2025-01-27,3.36,2025-02-10,3.46,0.029761904761904878,0.009142900901601747,0.02061900386030313,1,0.017769375835624657,-0.014880952380952217,0.016123633806012498,Vulnerable
SAIC,2025-01-27,108.5823,2025-02-10,103.816,-0.04389573622956966,0.009142900901601747,-0.05303863713117141,1,-0.024629321823051886,-0.04452843603423384,0.016800881526297818,Vulnerable
SANM,2025-01-27,78.51,2025-02-10,89.1,0.13488727550630486,0.009142900901601747,0.1257443746047031,1,0.06953537039025648,-0.023631397696235568,0.03370634646915286,Vulnerable
SAP,2025-01-27,273.1305,2025-02-10,278.2244,0.01865005922077545,0.009142900901601747,0.009507158319173703,1,0.02155903442220719,-0.024341464612752772,0.0120644444227832,Vulnerable
SBET,2025-01-27,4.44,2025-02-10,6.36,0.43243243243243246,0.009142900901601747,0.4232895315308307,1,0.25420001808931203,-0.10909090909090913,0.1342585932167055,Vulnerable
SCKT,2025-01-27,1.51,2025-02-10,1.41,-0.06622516556291391,0.009142900901601747,-0.07536806646451566,1,-0.13041555045249043,-0.06622516556291413,0.022880319007646352,Vulnerable
SEDG,2025-01-27,14.13,2025-02-10,14.22,0.006369426751592355,0.009142900901601747,-0.002773474150009392,1,-0.02141477448045448,-0.08280254777070062,0.03317577379434044,Vulnerable
SEGG,2025-01-27,3.5,2025-02-10,12.4,2.542857142857143,0.009142900901601747,2.5337142419555416,0,2.4604032239643776,-0.22499999999999998,0.6219929078732004,Resilient
SEMR,2025-01-27,16.37,2025-02-10,18.37,0.12217470983506407,0.009142900901601747,0.11303180893346232,1,0.1199934657304007,-0.007428571428571451,0.022089939739531262,Vulnerable
SFIX,2025-01-27,4.64,2025-02-10,5.24,0.1293103448275863,0.009142900901601747,0.12016744392598455,1,0.09793735216547639,-0.05544147843942526,0.031936050250895257,Vulnerable
SGN,2025-01-27,1.85,2025-02-10,2.87,0.5513513513513513,0.009142900901601747,0.5422084504497495,0,1.0851268596128656,-0.41013824884792627,0.43330126048100465,Resilient
SHLS,2025-01-27,4.56,2025-02-10,4.38,-0.039473684210526216,0.009142900901601747,-0.048616585112127964,1,-0.06678695007687052,-0.08368200836820083,0.03143364506111623,Vulnerable
SHOP,2025-01-27,107.38,2025-02-10,119.9,0.11659526913764218,0.009142900901601747,0.10745236823604043,1,0.11886426036750586,-0.04019130726631992,0.03525253484573621,Vulnerable
SIMO,2025-01-27,49.1098,2025-02-10,51.4566,0.04778679611808645,0.009142900901601747,0.0386438952164847,1,0.020280707120581276,-0.06746607220252243,0.03619878455155481,Vulnerable
SITM,2025-01-27,185.9,2025-02-10,171.84,-0.07563206024744484,0.009142900901601747,-0.08477496114904659,1,-0.2915218487823428,-0.22938248351944035,0.10493775790909123,Vulnerable
SKIL,2025-01-27,31.09,2025-02-10,31.13,0.001286587327114841,0.009142900901601747,-0.007856313574486906,1,0.03681209044707312,-0.07912512061756205,0.03147235019790554,Vulnerable
SKLZ,2025-01-27,6.36,2025-02-10,6.42,0.00943396226415083,0.009142900901601747,0.0002910613625490832,1,-0.02188871540609849,-0.0731343283582091,0.028033656536842005,Vulnerable
